Date,Open,High,Low,Close,Adj Close,Volume
2014-06-19,633.500000,645.000000,628.200012,642.549988,615.519958,1386711
2014-06-20,642.549988,642.650024,625.049988,631.299988,604.743225,1819652
2014-06-23,632.950012,637.950012,628.650024,633.950012,607.281799,1271054
2014-06-24,631.799988,637.000000,626.049988,627.799988,601.390381,1371690
2014-06-25,627.900024,636.400024,625.000000,632.799988,606.180176,1118293
2014-06-26,630.099976,641.250000,626.150024,635.150024,608.431335,1832085
2014-06-27,651.000000,674.950012,650.599976,660.849976,633.050049,4533478
2014-06-30,668.000000,689.900024,664.250000,687.950012,659.010071,2956224
2014-07-01,686.549988,688.000000,677.900024,679.250000,650.676086,1231691
2014-07-02,681.000000,696.450012,681.000000,693.400024,664.230896,1901849
2014-07-03,695.000000,720.000000,693.400024,706.849976,677.115051,4107204
2014-07-04,707.450012,713.799988,704.700012,709.799988,679.940979,1825657
2014-07-07,716.099976,740.000000,707.099976,723.500000,693.064575,2557235
2014-07-08,732.000000,744.900024,719.450012,726.049988,695.507324,4496355
2014-07-09,730.000000,735.000000,712.849976,724.400024,693.926819,2606698
2014-07-10,721.250000,740.500000,713.099976,726.250000,695.699036,1489631
2014-07-11,721.000000,753.599976,719.049988,744.049988,712.750244,3129956
2014-07-14,746.500000,748.000000,724.000000,738.000000,706.954712,2311905
2014-07-15,737.250000,747.599976,733.000000,739.700012,708.583130,1205297
2014-07-16,746.000000,753.000000,737.500000,744.900024,713.564453,1970017
2014-07-17,741.349976,749.099976,740.000000,743.000000,711.744385,842445
2014-07-18,744.900024,744.900024,732.299988,742.250000,711.025818,1449855
2014-07-21,750.799988,751.450012,741.099976,743.700012,712.414856,1201953
2014-07-22,749.000000,757.799988,745.549988,750.599976,719.024719,779530
2014-07-23,752.000000,754.950012,742.000000,748.849976,717.348267,1430470
2014-07-24,746.400024,753.049988,741.250000,748.200012,716.725647,888943
2014-07-25,750.049988,785.000000,750.049988,782.200012,749.295227,2015432
2014-07-28,783.000000,792.250000,774.450012,789.150024,755.953003,1371299
2014-07-30,785.000000,800.000000,780.450012,790.450012,757.198242,2397895
2014-07-31,783.500000,794.450012,782.000000,790.950012,757.677246,3352328
2014-08-01,782.099976,789.750000,765.099976,768.799988,736.459045,2204427
2014-08-04,770.000000,776.049988,759.000000,761.700012,729.657654,1318303
2014-08-05,766.349976,779.900024,762.500000,773.799988,741.248779,1194951
2014-08-06,770.500000,773.000000,758.099976,759.799988,727.837585,1290762
2014-08-07,755.299988,764.000000,748.200012,758.849976,726.927612,1489169
2014-08-08,744.150024,767.299988,743.299988,760.400024,728.412415,1242359
2014-08-11,764.000000,770.000000,758.549988,764.500000,732.339905,819734
2014-08-12,769.450012,787.000000,766.000000,785.250000,752.217102,1917318
2014-08-13,777.500000,805.000000,777.500000,802.599976,768.837219,3490582
2014-08-14,805.000000,816.599976,805.000000,814.849976,780.571777,1775320
2014-08-18,811.000000,823.450012,807.400024,816.200012,781.865173,1077465
2014-08-19,813.500000,817.900024,803.000000,809.750000,775.686462,1360329
2014-08-20,805.000000,849.799988,805.000000,846.950012,811.321533,2512702
2014-08-21,845.000000,867.400024,839.000000,860.000000,823.822510,2023695
2014-08-22,853.049988,864.000000,844.650024,856.650024,820.613464,2090452
2014-08-25,860.250000,870.400024,850.650024,853.549988,817.643921,1289107
2014-08-26,849.200012,875.450012,849.200012,864.950012,828.564392,1767734
2014-08-27,865.150024,873.299988,855.000000,862.400024,826.121704,1717217
2014-08-28,861.000000,866.400024,849.849976,855.250000,819.272400,2416622
2014-09-01,861.000000,861.049988,839.000000,842.349976,806.914978,1923611
2014-09-02,842.000000,867.500000,842.000000,863.549988,827.223206,1949092
2014-09-03,866.400024,878.400024,857.049988,863.299988,826.983765,2005404
2014-09-04,864.650024,873.500000,859.049988,864.500000,828.133057,1095221
2014-09-05,869.000000,869.900024,852.650024,857.849976,821.762878,1179280
2014-09-08,858.099976,872.299988,858.099976,868.000000,831.486145,1497366
2014-09-09,871.900024,871.900024,858.250000,860.400024,824.205688,905961
2014-09-10,860.000000,867.900024,855.500000,859.299988,823.151978,790089
2014-09-11,850.000000,850.700012,808.000000,822.299988,789.085754,4483422
2014-09-12,815.000000,819.700012,788.099976,806.099976,773.540161,7549698
2014-09-15,804.000000,814.750000,792.500000,795.299988,763.176453,3131125
2014-09-16,796.000000,810.750000,794.299988,798.250000,766.007202,2739568
2014-09-17,804.900024,811.799988,786.799988,792.400024,760.393616,2736588
2014-09-18,808.000000,813.700012,800.150024,805.049988,772.532654,2993635
2014-09-19,807.900024,824.750000,806.299988,807.150024,774.547791,4584243
2014-09-22,800.000000,811.400024,788.150024,798.349976,766.103271,2569290
2014-09-23,805.000000,807.349976,775.000000,780.599976,749.070190,3581317
2014-09-24,774.099976,796.000000,774.099976,780.650024,749.118286,2198773
2014-09-25,780.150024,789.799988,769.049988,774.250000,742.976746,3043090
2014-09-26,768.400024,821.450012,748.000000,806.599976,774.020020,10008066
2014-09-29,808.000000,839.799988,808.000000,835.799988,802.040588,3873334
2014-09-30,836.450012,860.950012,833.000000,857.250000,822.624146,4054880
2014-10-01,860.000000,865.400024,849.450012,860.799988,826.030762,2624246
2014-10-07,857.150024,868.799988,831.400024,835.950012,802.184448,2390185
2014-10-08,827.950012,832.000000,794.250000,800.799988,768.454224,2857203
2014-10-09,799.500000,818.849976,799.500000,814.750000,781.840759,2228504
2014-10-10,808.099976,829.900024,800.099976,821.349976,788.174133,1649139
2014-10-13,813.599976,827.650024,799.500000,803.900024,771.429077,1376229
2014-10-14,797.500000,815.599976,797.500000,802.900024,770.469421,1349464
2014-10-15,802.900024,802.900024,802.900024,802.900024,770.469421,0
2014-10-16,801.900024,813.000000,792.000000,796.650024,764.471863,1845073
2014-10-17,795.000000,807.000000,791.950012,798.349976,766.103271,1611523
2014-10-20,802.000000,815.000000,798.150024,801.549988,769.174011,1411387
2014-10-21,800.250000,807.450012,792.099976,797.349976,765.143555,1306472
2014-10-22,806.000000,815.000000,797.349976,806.250000,773.684143,1356157
2014-10-27,805.400024,812.349976,790.000000,805.200012,772.676575,2192544
2014-10-28,805.250000,847.950012,805.250000,838.650024,804.775452,3457424
2014-10-29,848.000000,849.500000,826.000000,830.400024,796.858704,2776661
2014-10-30,824.500000,838.799988,823.500000,828.650024,795.179443,2576515
2014-10-31,829.799988,849.950012,828.500000,845.400024,811.252747,1809448
2014-11-03,848.000000,858.900024,836.500000,853.250000,818.785706,1128086
2014-11-05,858.500000,878.250000,858.000000,871.500000,836.298645,2418354
2014-11-07,852.000000,896.500000,836.099976,894.299988,858.177612,3679261
2014-11-10,897.000000,932.500000,896.500000,911.250000,874.443054,4417508
2014-11-11,911.000000,924.000000,910.099976,917.299988,880.248718,3176824
2014-11-12,921.250000,924.849976,890.099976,906.049988,869.453064,1547850
2014-11-13,904.250000,924.750000,900.750000,908.299988,871.612122,2563302
2014-11-14,917.799988,917.799988,880.150024,886.750000,850.932556,2904816
2014-11-17,885.049988,889.000000,870.000000,883.849976,848.149658,2514180
2014-11-18,882.900024,896.900024,865.000000,866.900024,831.884338,2217575
2014-11-19,866.500000,873.700012,842.299988,850.099976,815.762878,3822835
2014-11-20,853.000000,860.849976,842.450012,851.049988,816.674622,3411098
2014-11-21,846.250000,857.000000,839.000000,841.000000,807.030457,1813772
2014-11-24,840.000000,853.700012,833.349976,835.799988,802.040588,2455772
2014-11-25,836.000000,845.000000,832.299988,839.950012,806.022949,2901233
2014-11-26,840.900024,845.200012,834.599976,839.599976,805.687073,1551361
2014-11-27,840.099976,852.000000,840.000000,841.950012,807.942200,3360445
2014-11-28,841.950012,848.950012,838.049988,839.700012,805.783020,2172117
2014-12-01,853.900024,856.500000,829.000000,835.650024,801.896667,2948295
2014-12-02,831.000000,847.299988,831.000000,840.400024,806.454834,1849996
2014-12-03,840.049988,846.900024,837.049988,842.599976,808.565857,1359511
2014-12-04,840.000000,844.250000,836.000000,839.400024,805.495117,1007007
2014-12-05,837.400024,844.650024,819.150024,821.549988,788.366150,1735099
2014-12-08,821.000000,839.549988,820.049988,827.799988,794.363708,1706311
2014-12-09,851.599976,854.450012,832.849976,839.450012,805.543152,3486844
2014-12-10,835.099976,842.400024,821.000000,833.299988,799.641541,2464142
2014-12-11,828.099976,844.000000,828.099976,834.799988,801.080933,2333233
2014-12-12,837.349976,852.000000,834.500000,843.349976,809.285522,2549233
2014-12-15,839.000000,851.950012,837.000000,844.200012,810.101318,1424914
2014-12-16,840.000000,850.500000,825.000000,830.150024,796.618774,2031081
2014-12-17,830.250000,836.150024,798.349976,811.349976,778.578125,2794594
2014-12-18,818.500000,821.000000,806.150024,812.000000,779.201904,2210484
2014-12-19,816.200012,820.000000,804.299988,807.849976,775.219421,1835976
2014-12-22,809.000000,815.500000,805.250000,814.500000,781.600891,1371848
2014-12-23,813.500000,822.349976,807.150024,813.299988,780.449402,1483001
2014-12-24,812.049988,816.000000,800.000000,803.500000,771.045227,3936246
2014-12-26,804.500000,812.250000,803.549988,811.150024,778.386292,687527
2014-12-29,810.000000,822.000000,810.000000,820.700012,787.550415,875126
2014-12-30,822.000000,828.799988,816.599976,820.400024,787.262573,1080563
2014-12-31,819.349976,829.000000,815.799988,826.549988,793.164246,1282191
2015-01-01,826.500000,830.000000,818.099976,822.200012,788.989807,587479
2015-01-02,824.000000,830.500000,824.000000,826.250000,792.876282,710310
2015-01-05,826.099976,830.700012,824.450012,826.750000,793.356140,792287
2015-01-06,823.000000,824.599976,803.700012,808.549988,775.891235,1709888
2015-01-07,809.099976,815.200012,800.000000,809.799988,777.090698,1730518
2015-01-08,815.000000,821.000000,814.400024,818.799988,785.727234,943536
2015-01-09,820.000000,836.000000,820.000000,830.049988,796.522827,1766875
2015-01-12,832.450012,837.250000,830.099976,835.299988,801.560791,1188646
2015-01-13,837.049988,843.400024,826.150024,833.099976,799.449524,838422
2015-01-14,831.000000,837.750000,817.000000,820.650024,787.502563,996066
2015-01-15,826.000000,833.900024,819.400024,825.900024,792.540588,2224116
2015-01-16,828.900024,854.400024,826.200012,849.750000,815.427124,2005202
2015-01-19,855.000000,866.150024,853.099976,863.000000,828.142029,1382755
2015-01-20,865.000000,874.500000,854.500000,872.299988,837.066223,2053198
2015-01-21,875.000000,888.000000,873.000000,885.950012,850.164917,2358508
2015-01-22,885.299988,927.349976,885.299988,920.049988,882.887634,4797782
2015-01-23,921.500000,938.700012,918.000000,926.799988,889.364929,2835629
2015-01-27,939.900024,939.950012,901.000000,914.000000,877.081909,2261868
2015-01-28,915.000000,933.099976,892.000000,909.750000,873.003540,1939863
2015-01-29,900.000000,933.000000,891.000000,919.799988,882.647644,2668139
2015-01-30,923.500000,927.799988,910.500000,917.750000,880.680481,1873464
2015-02-02,925.000000,943.549988,922.000000,929.099976,891.571960,1750030
2015-02-03,936.000000,947.650024,919.049988,941.250000,903.231323,2275229
2015-02-04,947.500000,965.950012,946.000000,958.950012,920.216309,2769365
2015-02-05,960.000000,965.900024,951.000000,959.549988,920.792114,1850360
2015-02-06,958.750000,962.900024,920.250000,926.849976,889.412781,3120503
2015-02-09,926.799988,948.200012,915.849976,941.450012,903.423157,1350099
2015-02-10,942.000000,942.000000,911.000000,919.549988,882.407715,1515424
2015-02-11,924.799988,937.000000,920.200012,925.849976,888.453308,1046438
2015-02-12,929.650024,932.200012,919.000000,923.599976,886.294067,778562
2015-02-13,928.000000,952.000000,928.000000,940.549988,902.559509,2046667
2015-02-16,918.000000,930.900024,907.299988,914.750000,877.801575,2869370
2015-02-18,919.900024,927.500000,911.750000,917.799988,880.728455,1309654
2015-02-19,922.700012,926.799988,909.549988,916.700012,879.672913,1190354
2015-02-20,914.799988,921.599976,910.000000,913.200012,876.314331,1146633
2015-02-23,914.000000,924.000000,904.250000,908.650024,871.948059,2440626
2015-02-24,907.000000,913.900024,905.000000,910.450012,873.675415,1469026
2015-02-25,913.500000,914.650024,886.400024,890.750000,854.770996,1407691
2015-02-26,890.099976,894.250000,860.200012,865.700012,830.732849,2614022
2015-02-27,870.150024,883.900024,868.549988,878.900024,843.399597,2160310
2015-02-28,null,null,null,null,null,null
2015-03-02,912.099976,932.000000,909.400024,925.200012,887.829590,2019863
2015-03-03,937.450012,951.400024,933.099976,943.049988,904.958557,2114707
2015-03-04,946.900024,1035.949951,937.799988,1006.299988,965.653809,7567230
2015-03-05,1018.000000,1045.949951,1005.500000,1038.750000,996.793030,3792463
2015-03-09,1024.349976,1049.900024,1008.000000,1041.000000,998.952209,3154190
2015-03-10,1046.000000,1055.500000,1017.750000,1024.650024,983.262695,2094814
2015-03-11,1029.400024,1035.400024,1007.049988,1009.849976,969.060303,1845619
2015-03-12,1012.650024,1039.800049,1010.000000,1036.150024,994.298157,1990646
2015-03-13,1044.699951,1044.699951,1006.549988,1011.599976,970.739624,1499576
2015-03-16,1014.099976,1032.900024,1010.150024,1029.849976,988.252502,1445672
2015-03-17,1033.000000,1051.000000,1026.150024,1041.900024,999.815857,1818956
2015-03-18,1043.400024,1048.000000,1031.000000,1044.500000,1002.310669,1489193
2015-03-19,1050.000000,1075.000000,1036.199951,1047.750000,1005.429626,2661474
2015-03-20,1050.000000,1074.500000,1021.299988,1026.650024,985.181763,2371025
2015-03-23,1036.900024,1045.949951,1013.400024,1024.250000,982.878784,1972135
2015-03-24,1034.000000,1049.800049,1030.000000,1037.150024,995.257629,2573597
2015-03-25,1058.000000,1067.800049,1042.099976,1052.050049,1009.555908,4242685
2015-03-26,1052.800049,1053.000000,1020.000000,1027.699951,986.189331,2974909
2015-03-27,1036.900024,1041.550049,1002.099976,1011.200012,970.355774,1999967
2015-03-30,1021.150024,1025.750000,1009.000000,1010.799988,969.971985,1613058
2015-03-31,1015.000000,1033.250000,1010.349976,1023.900024,982.542908,1939047
2015-04-01,1023.900024,1094.000000,1018.950012,1081.150024,1037.480469,4104961
2015-04-06,1102.699951,1181.000000,1090.000000,1169.300049,1122.070068,4805720
2015-04-07,1180.000000,1200.800049,1135.750000,1152.050049,1105.516846,3978093
2015-04-08,1161.349976,1173.300049,1137.050049,1150.449951,1103.981201,2732857
2015-04-09,1159.900024,1162.300049,1106.000000,1113.449951,1068.475708,3143647
2015-04-10,1113.000000,1128.599976,1098.349976,1119.750000,1074.521484,2880186
2015-04-13,1120.099976,1157.900024,1112.699951,1150.949951,1104.460938,2036205
2015-04-15,1161.400024,1161.400024,1112.349976,1117.300049,1072.170166,3103257
2015-04-16,1122.199951,1127.250000,1082.500000,1087.949951,1044.005615,2725037
2015-04-17,1090.000000,1105.199951,1028.750000,1037.750000,995.833496,3749872
2015-04-20,1048.000000,1066.900024,1037.800049,1043.800049,1001.639038,2941375
2015-04-21,951.000000,974.250000,930.000000,952.200012,913.738892,265709391
2015-04-22,963.000000,978.900024,948.000000,967.799988,928.708923,10905987
2015-04-23,980.000000,980.799988,936.000000,942.000000,903.950989,9450660
2015-04-24,946.000000,956.000000,938.250000,947.400024,909.132813,10416821
2015-04-27,951.500000,957.299988,921.849976,926.400024,888.981140,7641311
2015-04-28,922.000000,934.200012,912.250000,924.849976,887.493713,5553353
2015-04-29,934.200012,947.000000,929.000000,940.500000,902.511597,7229944
2015-04-30,926.000000,943.900024,921.000000,938.849976,900.928162,16367861
2015-05-04,949.000000,957.250000,942.049988,947.750000,909.468750,7780934
2015-05-05,954.900024,960.000000,950.049988,958.450012,919.736511,4329997
2015-05-06,957.549988,957.700012,925.000000,937.150024,899.296936,5151640
2015-05-07,933.000000,936.000000,920.049988,927.900024,890.420654,3690081
2015-05-08,933.349976,946.250000,920.099976,940.250000,902.271606,4998817
2015-05-11,950.500000,968.450012,948.799988,964.400024,925.446350,5241168
2015-05-12,962.250000,965.400024,943.000000,949.650024,911.292053,4197503
2015-05-13,952.900024,962.950012,942.650024,954.049988,915.514282,2584318
2015-05-14,952.799988,953.200012,939.000000,944.400024,906.254089,2701006
